#           X                Y                 Ex                Ey                Ez                E 
     16.5395000000      8.5309000000      0.1373302752      0.0140060518      0.0000000000      0.1380426528
     16.5395000000      8.7050000000      0.1374960324     -0.0000000000     -0.0000000000      0.1374960324
     16.5395000000      8.8791000000      0.1373302752     -0.0140060518      0.0000000000      0.1380426528
     16.5395000000      9.0532000000      0.1368323549     -0.0280780502      0.0000000000      0.1396834645
     16.5395000000      9.2273000000      0.1360002980     -0.0422827565      0.0000000000      0.1424216014
     16.5395000000      9.4014000000      0.1348307264     -0.0566885754     -0.0000000000      0.1462631853
     16.5395000000      9.5755000000      0.1333187203     -0.0713664147     -0.0000000000      0.1512185383
     16.5395000000      9.7496000000      0.1314576225     -0.0863905902      0.0000000000      0.1573036573
     16.5395000000      9.9237000000      0.1292387775     -0.1018397952      0.0000000000      0.1645418047
     16.5395000000     10.0978000000      0.1266511985     -0.1177981553      0.0000000000      0.1729651163
     16.5395000000     10.2719000000      0.1236811528     -0.1343563898      0.0000000000      0.1826161741
     16.5395000000     10.4460000000      0.1203116526     -0.1516131113      0.0000000000      0.1935495525
     16.5395000000     10.6201000000      0.1165218331     -0.1696762921      0.0000000000      0.2058333833
     16.5395000000     10.7942000000      0.1122861992     -0.1886649401      0.0000000000      0.2195510195
     16.5395000000     10.9683000000      0.1075737086     -0.2087110310      0.0000000000      0.2348028902
     16.5395000000     11.1424000000      0.1023466589     -0.2299617543      0.0000000000      0.2517086551
     16.5395000000     11.3165000000      0.0965593282     -0.2525821463     -0.0000000000      0.2704097715
     16.5395000000     11.4906000000      0.0901563105     -0.2767581964      0.0000000000      0.2910726019
     16.5395000000     11.6647000000      0.0830704650     -0.3027005373      0.0000000000      0.3138922067
     16.5395000000     11.8388000000      0.0752203753     -0.3306488556      0.0000000000      0.3390969928
     16.5395000000     12.0129000000      0.0665071809     -0.3608771909      0.0000000000      0.3669544278
     16.5395000000     12.1870000000      0.0568106014     -0.3937003416     -0.0000000000      0.3977780832
     16.5395000000     12.3611000000      0.0459839088     -0.4294816452      0.0000000000      0.4319363418
     16.5395000000     12.5352000000      0.0338475262     -0.4686424796      0.0000000000      0.4698632021
     16.5395000000     12.7093000000      0.0201808145     -0.5116739251      0.0000000000      0.5120717439
     16.5395000000     12.8834000000      0.0047114492     -0.5591511484      0.0000000000      0.5591709975
     16.5395000000     13.0575000000     -0.0128984318     -0.6117512331      0.0000000000      0.6118871961
     16.5395000000     13.2316000000     -0.0330704462     -0.6702753901      0.0000000000      0.6710907189
     16.5395000000     13.4057000000     -0.0563341436     -0.7356767496      0.0000000000      0.7378304789
     16.5395000000     13.5798000000     -0.0833593896     -0.8090952899      0.0000000000      0.8133781261
     16.5395000000     13.7539000000     -0.1150001712     -0.8919019026      0.0000000000      0.8992852958
     16.5395000000     13.9280000000     -0.1523544614     -0.9857541510      0.0000000000      0.9974583340
     16.5395000000     14.1021000000     -0.1968469099     -1.0926669455      0.0000000000      1.1102566189
     16.5395000000     14.2762000000     -0.2503443392     -1.2151021025      0.0000000000      1.2406229918
     16.5395000000     14.4503000000     -0.3153189213     -1.3560814274      0.0000000000      1.3922581872
     16.5395000000     14.6244000000     -0.3950814321     -1.5193282412     -0.0000000000      1.5698559305
     16.5395000000     14.7985000000     -0.4941186128     -1.7094413179      0.0000000000      1.7794220474
     16.5395000000     14.9726000000     -0.6185866802     -1.9321012027      0.0000000000      2.0287100676
     16.5395000000     15.1467000000     -0.7770408011     -2.1942978181      0.0000000000      2.3278177164
     16.5395000000     15.3208000000     -0.9815223892     -2.5045414648      0.0000000000      2.6900026300
     16.5395000000     15.4949000000     -1.2491869468     -2.8729582522      0.0000000000      3.1327874404
     16.5395000000     15.6690000000     -1.6047341395     -3.3110365748      0.0000000000      3.6794204514
     16.5395000000     15.8431000000     -2.0839745221     -3.8305034537      0.0000000000      4.3607002325
     16.5395000000     16.0172000000     -2.7388295128     -4.4402139906      0.0000000000      5.2169615087
     16.5395000000     16.1913000000     -3.6435714187     -5.1387769091      0.0000000000      6.2994159098
     16.5395000000     16.3654000000     -4.9002031698     -5.8986596970      0.0000000000      7.6685185875
     16.5395000000     16.5395000000     -6.6352470089     -6.6352470089      0.0000000000      9.3836563097
     16.5395000000     16.7136000000     -8.9670348391     -7.1561539484      0.0000000000     11.4724998644
     16.5395000000     16.8877000000    -11.9027979899     -7.1076705671      0.0000000000     13.8634620812
     16.5395000000     17.0618000000    -15.1336991253     -6.0038754838      0.0000000000     16.2811354039
     16.5395000000     17.2359000000    -17.8430477360     -3.5043479118      0.0000000000     18.1839161568
     16.5395000000     17.4100000000    -18.9310709847      0.0779789231      0.0000000000     18.9312315854
     16.7136000000      0.0000000000    -29.6209298601     -0.0756827178      0.0000000000     29.6210265462
     16.7136000000      0.1741000000    -27.0377229737      6.7009332070      0.0000000000     27.8557169975
     16.7136000000      0.3482000000    -21.1703471239     10.5450131480      0.0000000000     23.6512346324
     16.7136000000      0.5223000000    -15.1245662702     11.3227605168      0.0000000000     18.8933165586
     16.7136000000      0.6964000000    -10.4177220374     10.4177220374      0.0000000000     14.7328837943
     16.7136000000      0.8705000000     -7.1561539484      8.9670348391      0.0000000000     11.4724998644
     16.7136000000      1.0446000000     -4.9831706588      7.5196303762      0.0000000000      9.0209107528
     16.7136000000      1.2187000000     -3.5392784667      6.2628454055      0.0000000000      7.1937281460
     16.7136000000      1.3928000000     -2.5664772834      5.2275106277      0.0000000000      5.8235447116
     16.7136000000      1.5669000000     -1.8974925661      4.3905891718      0.0000000000      4.7830692357
     16.7136000000      1.7410000000     -1.4269844245      3.7166058918      0.0000000000      3.9811360066
     16.7136000000      1.9151000000     -1.0886132710      3.1719957907      0.0000000000      3.3536004756
     16.7136000000      2.0892000000     -0.8400679334      2.7289382852      0.0000000000      2.8553140452
     16.7136000000      2.2633000000     -0.6538729456      2.3655159419      0.0000000000      2.4542240119
     16.7136000000      2.4374000000     -0.5118296947      2.0648026258      0.0000000000      2.1272939430
     16.7136000000      2.6115000000     -0.4016413494      1.8138025252      0.0000000000      1.8577393181
     16.7136000000      2.7856000000     -0.3148373698      1.6025248764     -0.0000000000      1.6331590703
     16.7136000000      2.9597000000     -0.2454758055      1.4232510331      0.0000000000      1.4442651675
     16.7136000000      3.1338000000     -0.1893171047      1.2699767690      0.0000000000      1.2840101089
     16.7136000000      3.3079000000     -0.1432884000      1.1379950412     -0.0000000000      1.1469805052
     16.7136000000      3.4820000000     -0.1051298726      1.0235855731      0.0000000000      1.0289702209
     16.7136000000      3.6561000000     -0.0731572747      0.9237838026      0.0000000000      0.9266760496
     16.7136000000      3.8302000000     -0.0460998384      0.8362082479      0.0000000000      0.8374780170
     16.7136000000      4.0043000000     -0.0229879321      0.7589307865      0.0000000000      0.7592788577
     16.7136000000      4.1784000000     -0.0030740647      0.6903785254      0.0000000000      0.6903853694
     16.7136000000      4.3525000000      0.0142234166      0.6292590310      0.0000000000      0.6294197595
     16.7136000000      4.5266000000      0.0293609671      0.5745029349      0.0000000000      0.5752527172
     16.7136000000      4.7007000000      0.0426995330      0.5252195492      0.0000000000      0.5269523935
     16.7136000000      4.8748000000      0.0545264825      0.4806622905      0.0000000000      0.4837451548
     16.7136000000      5.0489000000      0.0650719808      0.4402015515      0.0000000000      0.4449851330
     16.7136000000      5.2230000000      0.0745213383      0.4033032686      0.0000000000      0.4101304138
     16.7136000000      5.3971000000      0.0830244128      0.3695118747      0.0000000000      0.3787242779
     16.7136000000      5.5712000000      0.0907028336      0.3384366510      0.0000000000      0.3503803230
     16.7136000000      5.7453000000      0.0976556006      0.3097407310      0.0000000000      0.3247705910
     16.7136000000      5.9194000000      0.1039634613      0.2831321860      0.0000000000      0.3016160408
     16.7136000000      6.0935000000      0.1096923600      0.2583567531      0.0000000000      0.2806788658
     16.7136000000      6.2676000000      0.1148961767      0.2351918673      0.0000000000      0.2617562719
     16.7136000000      6.4417000000      0.1196189202      0.2134417331      0.0000000000      0.2446754166
     16.7136000000      6.6158000000      0.1238964946      0.1929332281      0.0000000000      0.2292892755
     16.7136000000      6.7899000000      0.1277581334      0.1735124769      0.0000000000      0.2154732473
     16.7136000000      6.9640000000      0.1312275706      0.1550419636      0.0000000000      0.2031223419
